seed,method_name,data_name,data_n_classes,data_dim,data_n_samples,data_seed,data_seed_split,data_r,data_batch_size_train,data_batch_size_test,data_class_subset,model_name,model_model_seed,metric_learning_lbd,metric_learning_temperature,metric_learning_magnitude,gini_temperature,gini_normalize_gini,gini_magnitude,max_proba_temperature,max_proba_magnitude,clustering_name,clustering_distance,clustering_n_clusters,clustering_reorder_embs,clustering_seed,clustering_alpha,clustering_init_scheme,clustering_n_init,clustering_space,clustering_cov_type,clustering_temperature,clustering_normalize_gini,clustering_reduction_name,clustering_reduction_dim,clustering_reduction_n_neighbors,clustering_reduction_seed,experiment_datetime,experiment_folder,fpr_train,tpr_train,thr_train,fpr_val,tpr_val,thr_val
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.300000000000001,False,,,,,2025-07-15_20-35-48,bwe,0.3970999745611803,0.9513564078578112,0.29364932,0.4605638264174849,0.951364175563464,0.19922099
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.1,False,,,,,2025-07-15_20-35-48,bwe,0.4364051789794364,0.9547596606974552,0.27116492,0.4223270440251572,0.9548780487804878,0.27116492
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.300000000000001,False,,,,,2025-07-15_20-35-59,bwe,0.4242966751918158,0.9513761467889909,0.24602711,0.4190923317683881,0.951552795031056,0.24899578
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.300000000000001,False,,,,,2025-07-15_20-36-00,bwe,0.43748433976447,0.9514370664023786,0.23699519,0.4591477090676065,0.9522184300341296,0.23036435
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.300000000000001,False,,,,,2025-07-15_20-36-00,bwe,0.3904301348943751,0.9505135387488328,0.29439336,0.4757681343047196,0.9572953736654805,0.22999021
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.300000000000001,False,,,,,2025-07-15_20-36-01,bwe,0.4281414597441685,0.9575518262586376,0.24545655,0.4410634208840487,0.9510250569476082,0.24545655
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.300000000000001,False,,,,,2025-07-15_20-36-02,bwe,0.4342205323193916,0.9563981042654028,0.22518384,0.4518072289156626,0.953900709219858,0.18834415
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.300000000000001,False,,,,,2025-07-15_20-36-11,bwe,0.4277735465854277,0.9500471253534402,0.2812876,0.4238993710691824,0.95,0.23336914
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.300000000000001,False,,,,,2025-07-15_20-36-12,bwe,0.3903364533265874,0.9551098376313276,0.3155049,0.4586632879315806,0.9549228944246738,0.22777681
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.5,False,,,,,2025-07-15_20-36-13,bwe,0.4110942249240121,0.9505703422053232,0.28598273,0.3951868271057631,0.9501187648456056,0.28598273
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.5,False,,,,,2025-07-15_20-36-13,bwe,0.3998982447214449,0.9513564078578112,0.3148477,0.470383275261324,0.9596678529062872,0.22497424
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.5,False,,,,,2025-07-15_20-36-18,bwe,0.4273657289002557,0.9541284403669724,0.27192843,0.4416275430359937,0.9565217391304348,0.27192843
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.5,False,,,,,2025-07-15_20-36-24,bwe,0.4262089701829115,0.9514370664023786,0.26875234,0.4456904838192886,0.9522184300341296,0.2588883
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.5,False,,,,,2025-07-15_20-36-24,bwe,0.4077373377449733,0.957983193277311,0.2961821,0.4380741210009503,0.9549228944246738,0.29206455
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.5,False,,,,,2025-07-15_20-36-26,bwe,0.4025348542458808,0.9507109004739336,0.29237136,0.4277108433734939,0.953900709219858,0.26348674
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.5,False,,,,,2025-07-15_20-36-26,bwe,0.3910208176573865,0.9506416584402764,0.3096608,0.4208840486867393,0.9555808656036446,0.29439336
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.5,False,,,,,2025-07-15_20-36-35,bwe,0.4361513074384361,0.9528746465598492,0.2773246,0.4415094339622641,0.952439024390244,0.2656541
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.5,False,,,,,2025-07-15_20-36-37,bwe,0.3959018466987098,0.9541547277936964,0.3078193,0.4859043395628761,0.9525504151838672,0.24338713
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.7,False,,,,,2025-07-15_20-36-37,bwe,0.4365301450012719,0.9550982226379794,0.25976855,0.4342730440291416,0.951364175563464,0.25006038
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.7,False,,,,,2025-07-15_20-36-39,bwe,0.4306905370843989,0.9504587155963304,0.2588883,0.4306729264475743,0.951552795031056,0.2588883
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.7,False,,,,,2025-07-15_20-36-39,bwe,0.4285714285714285,0.9543726235741444,0.27420598,0.4214692843571881,0.9513064133016628,0.27420598
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.7,False,,,,,2025-07-15_20-36-48,bwe,0.4700576296667502,0.9534192269573836,0.23067781,0.4677987824415252,0.9567690557451648,0.23067781
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.7,False,,,,,2025-07-15_20-36-49,bwe,0.3883939933825401,0.9561157796451916,0.3411646,0.4197022489705416,0.951364175563464,0.34110516
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.7,False,,,,,2025-07-15_20-36-50,bwe,0.41191381495564,0.9582938388625593,0.30207193,0.4391249207355738,0.958628841607565,0.24341911
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.7,False,,,,,2025-07-15_20-36-52,bwe,0.4176186849454176,0.9547596606974552,0.25727603,0.4106918238993711,0.95,0.25727603
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.7,False,,,,,2025-07-15_20-36-52,bwe,0.4522197140707298,0.9644619940769992,0.23053002,0.4682895579756566,0.9612756264236902,0.23053002
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.7,False,,,,,2025-07-15_20-37-01,bwe,0.4361244624335947,0.9522445081184336,0.25394803,0.4656319290465632,0.9549228944246738,0.253194
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.9,False,,,,,2025-07-15_20-37-02,bwe,0.4060035614347494,0.9569691300280636,0.29228783,0.4361735825150459,0.951364175563464,0.255239
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.9,False,,,,,2025-07-15_20-37-03,bwe,0.4265450861195542,0.9515209125475284,0.26875234,0.4711842938568714,0.9726840855106887,0.23581015
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.9,False,,,,,2025-07-15_20-37-05,bwe,0.4314578005115089,0.9504587155963304,0.26671815,0.4287949921752739,0.9577639751552796,0.27385306
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.9,False,,,,,2025-07-15_20-37-05,bwe,0.4349787020796792,0.9514370664023786,0.25291252,0.450176225568728,0.9590443686006824,0.25028753
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.9,False,,,,,2025-07-15_20-37-13,bwe,0.398320183252736,0.9514472455648926,0.29476267,0.4364903389293633,0.9501779359430604,0.27564716
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.9,False,,,,,2025-07-15_20-37-16,bwe,0.3956907477820025,0.9516587677725118,0.28320584,0.4226379201014584,0.950354609929078,0.24795428
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.9,False,,,,,2025-07-15_20-37-17,bwe,0.4242193450114242,0.9575871819038644,0.25318915,0.4415094339622641,0.9560975609756096,0.24036977
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.9,False,,,,,2025-07-15_20-37-17,bwe,0.4336593930273388,0.9516288252714707,0.23206455,0.4359385009609224,0.9510250569476082,0.27224773
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,114.0,True,0.0,0.05,kmeans,5.0,probits,diag,6.9,False,,,,,2025-07-15_20-37-18,bwe,0.4156336959271439,0.9522445081184336,0.28221583,0.451694646816598,0.951364175563464,0.26912048
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.1,False,,,,,2025-07-15_20-37-26,bwe,0.4113457135588909,0.9550982226379794,0.29203886,0.4285714285714285,0.9537366548042704,0.25973332
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.1,False,,,,,2025-07-15_20-37-30,bwe,0.433976447005763,0.9534192269573836,0.26634282,0.4796539570650432,0.9613196814562004,0.2504698
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.1,False,,,,,2025-07-15_20-37-32,bwe,0.4154002026342452,0.9505703422053232,0.28448865,0.4569347688410386,0.9584323040380048,0.25547075
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.1,False,,,,,2025-07-15_20-37-32,bwe,0.4255754475703325,0.9522935779816514,0.25852507,0.4541471048513302,0.9590062111801242,0.25717866
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.1,False,,,,,2025-07-15_20-37-32,bwe,0.4118096207686434,0.954248366013072,0.3046971,0.4564459930313589,0.9525504151838672,0.28667587
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.1,False,,,,,2025-07-15_20-37-37,bwe,0.429404309252218,0.957345971563981,0.26915935,0.4210526315789473,0.950354609929078,0.2588883
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.1,False,,,,,2025-07-15_20-37-43,bwe,0.4295506473724295,0.9538171536286524,0.28448865,0.4169811320754717,0.9560975609756096,0.28448865
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.1,False,,,,,2025-07-15_20-37-44,bwe,0.4100827689992475,0.9526159921026652,0.28719768,0.4385009609224856,0.9510250569476082,0.28719768
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.1,False,,,,,2025-07-15_20-37-44,bwe,0.4247407032633443,0.9570200573065902,0.26104808,0.4748178650617675,0.9501779359430604,0.23641513
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.3000000000000003,False,,,,,2025-07-15_20-37-44,bwe,0.4327143220554566,0.950420954162769,0.2713307,0.4691162496040544,0.951364175563464,0.25165325
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.3000000000000003,False,,,,,2025-07-15_20-37-49,bwe,0.4533941236068896,0.9591254752851712,0.2768404,0.4382520582647245,0.9501187648456056,0.2768404
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.3000000000000003,False,,,,,2025-07-15_20-37-54,bwe,0.4217391304347826,0.9504587155963304,0.29199684,0.4497652582159624,0.9614906832298136,0.28197986
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.3000000000000003,False,,,,,2025-07-15_20-37-58,bwe,0.4129277566539924,0.95260663507109,0.27935842,0.4223208623969562,0.950354609929078,0.24311131
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.3000000000000003,False,,,,,2025-07-15_20-37-58,bwe,0.4387371586068654,0.9514370664023786,0.25717866,0.4472925344440884,0.9533560864618884,0.25412804
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.3000000000000003,False,,,,,2025-07-15_20-37-58,bwe,0.428098752863324,0.9570494864612512,0.293931,0.457396262274311,0.9572953736654805,0.29015338
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.3000000000000003,False,,,,,2025-07-15_20-38-02,bwe,0.4303987960872836,0.9555774925962488,0.293931,0.437219730941704,0.9510250569476082,0.29592532
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.3000000000000003,False,,,,,2025-07-15_20-38-07,bwe,0.4209190149784209,0.9500471253534402,0.2990171,0.4245283018867924,0.95,0.29221728
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.3000000000000003,False,,,,,2025-07-15_20-38-09,bwe,0.3984315709587654,0.9541547277936964,0.29206455,0.4478935698447893,0.951364175563464,0.2620113
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.5,False,,,,,2025-07-15_20-38-09,bwe,0.4098193843805647,0.9541627689429372,0.32229793,0.4352233132720937,0.9549228944246738,0.2667224
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.5,False,,,,,2025-07-15_20-38-10,bwe,0.4346504559270516,0.9515209125475284,0.26473472,0.441735275490817,0.9596199524940616,0.24835545
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.5,False,,,,,2025-07-15_20-38-18,bwe,0.450383631713555,0.9522935779816514,0.27076966,0.4582159624413146,0.95527950310559,0.27076966
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.5,False,,,,,2025-07-15_20-38-22,bwe,0.4272112252568278,0.9514370664023786,0.27850467,0.4315924383210509,0.9522184300341296,0.27850467
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.5,False,,,,,2025-07-15_20-38-22,bwe,0.4128276915245609,0.9561157796451916,0.2908956,0.4282546721571111,0.9501779359430604,0.2908956
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.5,False,,,,,2025-07-15_20-38-23,bwe,0.4101394169835234,0.95260663507109,0.28719768,0.4388078630310716,0.950354609929078,0.24803847
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.5,False,,,,,2025-07-15_20-38-23,bwe,0.4391773263105091,0.9575518262586376,0.25406417,0.4468289557975656,0.9521640091116174,0.2588883
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.7,False,,,,,2025-07-15_20-38-33,bwe,0.4300911854103343,0.9581749049429658,0.27682006,0.4119696010132995,0.9501187648456056,0.27682006
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.7,False,,,,,2025-07-15_20-38-34,bwe,0.440920716112532,0.9504587155963304,0.25206456,0.45320813771518,0.9503105590062112,0.25206456
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.5,False,,,,,2025-07-15_20-38-34,bwe,0.3990860624523991,0.9500471253534402,0.2990171,0.4141509433962264,0.952439024390244,0.28719768
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.7,False,,,,,2025-07-15_20-38-37,bwe,0.396591198168405,0.9550982226379794,0.32142806,0.4504276211593285,0.9561091340450772,0.24788769
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.5,False,,,,,2025-07-15_20-38-37,bwe,0.3885656463445484,0.9531996179560648,0.30019176,0.4602470700031675,0.9549228944246738,0.24899578
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.7,False,,,,,2025-07-15_20-38-41,bwe,0.4582811325482335,0.9524281466798812,0.24602711,0.4405639218199295,0.955631399317406,0.25206456
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.7,False,,,,,2025-07-15_20-38-42,bwe,0.4013743955204886,0.9505135387488328,0.3025807,0.4466265441875198,0.9501779359430604,0.2809882
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.7,False,,,,,2025-07-15_20-38-44,bwe,0.4176186849454176,0.9528746465598492,0.29221728,0.4232704402515723,0.952439024390244,0.28514808
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.7,False,,,,,2025-07-15_20-38-45,bwe,0.4216202658640582,0.9555774925962488,0.26634282,0.4375400384368994,0.958997722095672,0.26634282
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.7,False,,,,,2025-07-15_20-38-45,bwe,0.4202788339670469,0.95260663507109,0.28464016,0.432149651236525,0.950354609929078,0.27206457
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.9,False,,,,,2025-07-15_20-38-51,bwe,0.4197405240396845,0.9513564078578112,0.3046971,0.4089325308837504,0.9501779359430604,0.3046971
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.7,False,,,,,2025-07-15_20-38-51,bwe,0.3908423981785985,0.9503342884431708,0.28864115,0.4843205574912892,0.9572953736654805,0.2309051
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.9,False,,,,,2025-07-15_20-38-53,bwe,0.4227621483375959,0.9513761467889909,0.26634282,0.4200312989045383,0.9540372670807452,0.26634282
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.9,False,,,,,2025-07-15_20-38-54,bwe,0.4522676021047356,0.9524281466798812,0.2504698,0.4607497596924063,0.9522184300341296,0.2504698
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.9,False,,,,,2025-07-15_20-38-55,bwe,0.4604863221884498,0.9600760456273764,0.26577404,0.4639012032932235,0.9596199524940616,0.26453435
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.9,False,,,,,2025-07-15_20-39-04,bwe,0.3961977186311787,0.9516587677725118,0.29221728,0.4128091312618897,0.9562647754137116,0.2685428
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.9,False,,,,,2025-07-15_20-39-05,bwe,0.3919572410282514,0.9505135387488328,0.31764036,0.468799493189737,0.9608540925266904,0.26473472
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.9,False,,,,,2025-07-15_20-39-05,bwe,0.4216202658640582,0.9506416584402764,0.2761803,0.4666880204996796,0.9567198177676538,0.27076966
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.9,False,,,,,2025-07-15_20-39-08,bwe,0.4374206651434374,0.9519321394910462,0.27224773,0.4229559748427673,0.9536585365853658,0.27224773
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,3.9,False,,,,,2025-07-15_20-39-09,bwe,0.394636984568682,0.9503342884431708,0.27935842,0.4748178650617675,0.9644128113879004,0.24704684
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,4.1,False,,,,,2025-07-15_20-39-17,bwe,0.403242147922999,0.9505703422053232,0.2652579,0.4423685877137429,0.9524940617577196,0.24199682
1,clustering,cifar100,100,3072,10000,,1,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,4.1,False,,,,,2025-07-15_20-39-20,bwe,0.4049860086491987,0.9522918615528532,0.30949757,0.4627811213177066,0.963226571767497,0.23505539
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,4.1,False,,,,,2025-07-15_20-39-20,bwe,0.4370843989769821,0.9522935779816514,0.24729297,0.4087636932707355,0.9527950310559006,0.2913427
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,4.1,False,,,,,2025-07-15_20-39-20,bwe,0.4462540716612377,0.9573835480673936,0.2550314,0.449855815443768,0.9522184300341296,0.2550314
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,115.0,True,0.0,0.05,kmeans,5.0,probits,diag,4.1,False,,,,,2025-07-15_20-39-21,bwe,0.4242809875286332,0.957983193277311,0.2906438,0.4450427621159328,0.9537366548042704,0.2906438
